fips,count_property,count_heatfactor1,count_heatfactor2,count_heatfactor3,count_heatfactor4,count_heatfactor5,count_heatfactor6,count_heatfactor7,count_heatfactor8,count_heatfactor9,count_heatfactor10
83676,2650,0,0,0,1344,1306,0,0,0,0,0
83677,312,78,215,7,2,0,0,0,0,0,0
83686,22251,0,0,0,8956,13285,3,0,0,0,0
83687,15961,0,0,0,7430,8527,0,0,0,0,0
83702,9036,3,2,45,6447,2531,0,0,0,0,0
83703,7328,0,0,0,4715,2613,0,0,0,0,0
83704,13345,0,0,0,6538,6807,0,0,0,0,0
83705,10031,0,0,0,9023,1008,0,0,0,0,0
83706,11144,0,0,0,7640,3504,0,0,0,0,0
83709,24202,0,0,0,16715,7484,0,0,0,0,0
83712,3690,0,8,36,3120,522,0,0,0,0,0
83713,10333,0,0,0,5001,5332,0,0,0,0,0
83714,12481,0,0,10,5678,6786,0,0,0,0,0
83716,13901,544,734,1754,6163,4427,0,0,0,0,0
83720,1,0,0,0,1,0,0,0,0,0,0
83725,,0,0,0,0,0,0,0,0,0,0
83801,4861,191,4588,75,0,0,0,0,0,0,0
83802,1064,709,131,86,0,0,0,0,0,0,0
83803,1583,223,1308,0,0,0,0,0,0,0,0
83804,1550,106,1408,33,0,0,0,0,0,0,0
83805,7221,464,2913,3786,11,0,0,0,0,0,0
83806,456,14,311,131,0,0,0,0,0,0,0
83808,973,270,255,417,0,0,0,0,0,0,0
83809,378,130,248,0,0,0,0,0,0,0,0
83810,1698,113,1059,430,0,0,0,0,0,0,0
83811,1668,255,1345,12,0,0,0,0,0,0,0
83812,478,153,233,74,0,0,0,0,0,0,0
83813,1128,387,719,0,0,0,0,0,0,0,0
83814,15260,320,10229,4677,0,0,0,0,0,0,0
83815,13384,5,6349,7026,0,0,0,0,0,0,0
83821,1504,39,1465,0,0,0,0,0,0,0,0
83822,1331,20,1140,165,0,0,0,0,0,0,0
83823,1847,93,982,757,0,0,0,0,0,0,0
83824,639,66,436,134,0,0,0,0,0,0,0
83825,509,0,496,13,0,0,0,0,0,0,0
83826,192,7,175,0,0,0,0,0,0,0,0
83827,654,185,434,25,0,0,0,0,0,0,0
83830,1304,116,714,291,0,0,0,0,0,0,0
83832,1756,0,921,666,32,1,0,0,0,0,0
83833,3876,83,3608,181,0,0,0,0,0,0,0
83834,460,32,216,209,0,0,0,0,0,0,0
83835,11623,180,9127,2291,0,0,0,0,0,0,0
83836,1547,224,1301,0,0,0,0,0,0,0,0
83837,2929,60,1041,1751,0,0,0,0,0,0,0
83839,1817,181,999,613,0,0,0,0,0,0,0
83840,286,0,286,0,0,0,0,0,0,0,0
83841,747,138,588,16,0,0,0,0,0,0,0
83842,269,30,158,62,0,0,0,0,0,0,0
83843,8853,56,2661,6124,0,0,0,0,0,0,0
83844,62,0,10,52,0,0,0,0,0,0,0
83845,1343,12,917,408,0,0,0,0,0,0,0
83846,950,193,741,0,0,0,0,0,0,0,0
83847,1536,122,1274,121,0,0,0,0,0,0,0
83848,835,53,769,0,0,0,0,0,0,0,0
83849,1240,18,403,816,0,0,0,0,0,0,0
83850,1901,148,523,1193,0,0,0,0,0,0,0
83851,1419,114,1213,76,0,0,0,0,0,0,0
83852,651,0,650,1,0,0,0,0,0,0,0
83854,19638,158,5833,13573,1,0,0,0,0,0,0
83855,1776,31,371,1370,0,0,0,0,0,0,0
83856,7087,360,6523,162,0,0,0,0,0,0,0
83857,807,23,335,444,0,0,0,0,0,0,0
83858,8602,81,6252,2172,0,0,0,0,0,0,0
83860,6354,497,5795,35,0,0,0,0,0,0,0
83861,7192,436,3589,3068,0,0,0,0,0,0,0
83864,13324,2191,10987,65,0,0,0,0,0,0,0
83866,642,49,423,139,0,0,0,0,0,0,0
83867,342,7,223,109,0,0,0,0,0,0,0
83868,590,2,143,437,0,0,0,0,0,0,0
83869,3417,90,3321,5,0,0,0,0,0,0,0
83870,567,35,289,239,0,0,0,0,0,0,0
83871,1857,14,570,1271,1,0,0,0,0,0,0
83872,766,31,464,271,0,0,0,0,0,0,0
83873,2674,634,1892,36,0,0,0,0,0,0,0
83874,159,40,114,2,0,0,0,0,0,0,0
83876,2624,49,2342,211,0,0,0,0,0,0,0
84001,480,0,446,32,0,0,0,0,0,0,0
84002,324,25,297,1,0,0,0,0,0,0,0
84003,20651,44,2,13,18618,1964,0,0,0,0,0
84004,4125,13,29,1283,2795,0,0,0,0,0,0
84005,16316,0,0,8,12713,3446,0,0,0,0,0
84006,544,42,32,407,42,0,0,0,0,0,0
84007,492,0,212,267,0,0,0,0,0,0,0
84008,11,0,0,0,10,1,0,0,0,0,0
84009,15566,0,0,9,15555,0,0,0,0,0,0
84010,15727,40,434,5108,10137,0,0,0,0,0,0
84013,1735,56,65,63,1000,541,0,0,0,0,0
84014,5979,4,12,28,5884,51,0,0,0,0,0
84015,21631,0,0,1,21512,114,0,0,0,0,0
84017,5129,709,1950,1272,0,0,0,0,0,0,0
84018,593,263,99,157,0,0,0,0,0,0,0
84020,16275,0,341,1720,12622,434,0,0,0,0,0
84021,9683,764,1411,5293,483,0,0,0,0,0,0
84022,1083,1,24,26,222,453,238,0,0,0,0
84023,1463,146,297,951,60,0,0,0,0,0,0
84024,64,3,5,56,0,0,0,0,0,0,0
84025,8466,1,3,93,8267,102,0,0,0,0,0
84026,534,0,0,13,450,52,0,0,0,0,0
84027,6992,575,5562,504,0,0,0,0,0,0,0
84028,5868,1416,4219,0,0,0,0,0,0,0,0
84029,7104,3,35,268,4561,2030,6,0,0,0,0
84031,1178,670,420,0,0,0,0,0,0,0,0
84032,14662,2359,2841,9236,0,0,0,0,0,0,0
84033,962,47,98,774,0,0,0,0,0,0,0
84034,1287,60,34,66,190,552,149,0,0,0,0
84035,643,5,1,6,464,123,0,0,0,0,0
84036,8942,1836,6895,2,0,0,0,0,0,0,0
84037,12685,13,4,909,11740,13,0,0,0,0,0
84038,1549,459,1084,0,0,0,0,0,0,0,0
84039,914,18,136,539,183,1,0,0,0,0,0
84040,9389,9,14,4854,4512,0,0,0,0,0,0
84041,15764,0,0,96,15656,12,0,0,0,0,0
84042,4682,0,0,3,3425,1254,0,0,0,0,0
84043,29319,0,0,172,24396,4737,0,0,0,0,0
84044,9704,7,21,22,8354,1264,0,0,0,0,0
84045,14572,0,0,4,8226,6222,81,0,0,0,0
84046,1706,120,1524,0,0,0,0,0,0,0,0
84047,10181,0,0,0,9580,601,0,0,0,0,0
84049,5960,592,1086,4126,1,0,0,0,0,0,0
84050,7030,225,426,5921,275,0,0,0,0,0,0
84051,483,91,379,10,0,0,0,0,0,0,0
84052,1570,0,0,179,1130,133,0,0,0,0,0
84053,610,0,352,210,3,0,0,0,0,0,0
84054,6751,0,9,1612,4447,683,0,0,0,0,0
84055,2488,1722,683,0,0,0,0,0,0,0,0
84056,119,0,0,9,109,1,0,0,0,0,0
84057,10526,0,0,0,8962,1564,0,0,0,0,0
84058,8662,0,0,0,6154,2505,0,0,0,0,0
84059,5201,0,0,0,375,4824,1,0,0,0,0
84060,8009,4249,2866,0,0,0,0,0,0,0,0
84061,778,49,688,15,0,0,0,0,0,0,0
84062,14962,13,13,209,11814,2896,0,0,0,0,0
84063,467,0,0,1,215,185,0,0,0,0,0
84064,1400,325,1056,0,0,0,0,0,0,0,0
84065,16930,0,0,0,15404,1524,0,0,0,0,0
84066,10288,0,156,1945,7812,20,0,0,0,0,0
84067,12762,0,0,0,12758,4,0,0,0,0,0
84069,734,0,16,114,549,0,0,0,0,0,0
84070,9315,0,0,0,9254,61,0,0,0,0,0
84071,1813,120,241,156,1049,2,0,0,0,0,0
84072,1139,247,809,17,0,0,0,0,0,0,0
84073,368,21,279,52,0,0,0,0,0,0,0
84074,20231,41,19,3990,13079,2047,0,0,0,0,0
84075,11283,0,0,0,10766,517,0,0,0,0,0
84076,269,0,2,248,19,0,0,0,0,0,0
84078,15571,593,441,9329,4683,402,0,0,0,0,0
84080,1453,2,93,427,626,212,18,0,0,0,0
84081,14578,0,0,727,13851,0,0,0,0,0,0
84082,1036,139,132,679,14,0,0,0,0,0,0
84083,690,0,0,7,55,621,0,0,0,0,0
84084,9717,0,0,0,9562,155,0,0,0,0,0
84085,172,31,103,37,0,0,0,0,0,0,0
84086,984,364,590,0,0,0,0,0,0,0,0
84087,6419,0,0,0,5738,681,0,0,0,0,0
84088,10824,0,0,0,10700,124,0,0,0,0,0
84092,11321,708,86,2664,7733,0,0,0,0,0,0
84093,8313,0,0,343,7970,0,0,0,0,0,0
84094,9406,0,0,0,9404,2,0,0,0,0,0
84095,12478,0,0,0,12272,205,0,0,0,0,0
84096,22137,148,329,2247,19182,43,0,0,0,0,0
84097,7287,0,0,3,7151,133,0,0,0,0,0
84098,11473,1900,8974,0,0,0,0,0,0,0,0
84101,2747,0,0,0,2055,692,0,0,0,0,0
84102,5677,0,0,0,5677,0,0,0,0,0,0
84103,9137,4,23,1398,7590,37,0,0,0,0,0
84104,8552,0,0,0,6099,2450,0,0,0,0,0
84105,8431,0,0,0,8426,5,0,0,0,0,0
84106,13153,0,0,0,13085,68,0,0,0,0,0
84107,11683,0,0,0,11076,607,0,0,0,0,0
84108,8571,249,950,2428,4684,0,0,0,0,0,0
84109,9779,655,120,1567,7296,0,0,0,0,0,0
84111,3684,0,0,0,3542,142,0,0,0,0,0
84112,29,0,0,14,14,0,0,0,0,0,0
84113,2,0,0,0,2,0,0,0,0,0,0
84114,8,0,0,0,8,0,0,0,0,0,0
84115,9807,0,0,0,7219,2588,0,0,0,0,0
84116,9801,0,0,19,8036,1698,0,0,0,0,0
84117,9326,0,0,2,9270,54,0,0,0,0,0
84118,11519,0,0,24,11484,11,0,0,0,0,0
84119,12505,0,0,0,7119,5386,0,0,0,0,0
84120,13548,0,0,0,12391,1156,0,0,0,0,0
84121,17777,1815,87,2415,13360,0,0,0,0,0,0
84123,10350,0,0,0,8989,1361,0,0,0,0,0
84124,7993,0,66,1917,5981,18,0,0,0,0,0
84128,8752,0,0,0,8015,737,0,0,0,0,0
84129,11510,0,0,0,11158,352,0,0,0,0,0
84138,1,0,0,0,1,0,0,0,0,0,0
84150,12,0,0,0,12,0,0,0,0,0,0
84180,682,0,0,0,682,0,0,0,0,0,0
84301,502,0,0,19,483,0,0,0,0,0,0
84302,10684,1,18,454,10161,3,0,0,0,0,0
84304,97,0,0,11,84,0,0,0,0,0,0
84305,1053,0,13,922,77,0,0,0,0,0,0
84306,534,0,5,111,410,2,0,0,0,0,0
84307,3075,0,2,658,1974,288,0,0,0,0,0
84308,280,0,0,100,179,0,0,0,0,0,0
84309,479,0,0,16,463,0,0,0,0,0,0
84310,5304,289,905,3670,8,0,0,0,0,0,0
84311,549,0,0,58,490,0,0,0,0,0,0
84312,2441,0,2,112,2325,0,0,0,0,0,0
84313,11653,68,331,626,4210,5956,0,0,0,0,0
84314,669,0,0,26,643,0,0,0,0,0,0
84315,3815,0,0,1,3798,16,0,0,0,0,0
84316,285,0,0,14,266,0,0,0,0,0,0
84317,4439,1010,1169,2106,13,0,0,0,0,0,0
84318,2109,0,15,1810,284,0,0,0,0,0,0
84319,4861,707,169,3756,22,0,0,0,0,0,0
84320,1762,0,16,1200,545,0,0,0,0,0,0
84321,15360,162,95,12003,3042,0,0,0,0,0,0
84322,1,0,0,1,0,0,0,0,0,0,0
84324,1030,55,212,753,0,0,0,0,0,0,0
84325,1465,1,10,1005,437,0,0,0,0,0,0
84326,953,0,0,917,36,0,0,0,0,0,0
84327,711,0,0,222,483,0,0,0,0,0,0
84328,1198,22,92,1061,0,0,0,0,0,0,0
84329,2689,89,254,818,1035,128,0,0,0,0,0
84330,537,0,6,11,478,5,0,0,0,0,0
84331,858,0,55,223,539,11,0,0,0,0,0
84332,3476,0,0,2974,502,0,0,0,0,0,0
84333,1531,7,46,1367,109,0,0,0,0,0,0
84334,119,0,0,3,116,0,0,0,0,0,0
84335,6404,0,18,4818,1564,0,0,0,0,0,0
84336,1298,0,7,188,920,137,0,0,0,0,0
84337,7405,0,2,340,7024,25,0,0,0,0,0
84338,419,0,0,158,261,0,0,0,0,0,0
84339,3175,3,95,2818,236,0,0,0,0,0,0
84340,2183,24,25,140,1984,3,0,0,0,0,0
84341,7112,0,6,4614,2492,0,0,0,0,0,0
84401,19011,0,3,1506,17448,54,0,0,0,0,0
84403,13666,6,19,5553,8066,0,0,0,0,0,0
84404,25164,0,0,429,24540,186,0,0,0,0,0
84405,12214,0,0,1084,11118,12,0,0,0,0,0
84408,49,0,0,33,16,0,0,0,0,0,0
84414,12467,5,94,5439,6925,1,0,0,0,0,0
84501,7499,60,63,3136,4083,51,0,0,0,0,0
84511,2676,0,71,2144,426,25,8,0,0,0,0
84512,377,0,0,0,0,12,365,0,0,0,0
84513,1219,0,0,1130,80,0,0,0,0,0,0
84515,158,0,0,0,0,19,139,0,0,0,0
84516,283,0,0,210,71,0,0,0,0,0,0
84518,918,0,8,410,449,0,0,0,0,0,0
84520,1333,21,27,7,94,8,0,0,0,0,0
84521,720,0,0,117,567,10,0,0,0,0,0
84522,830,0,252,566,3,0,0,0,0,0,0
84523,1450,21,83,1327,10,0,0,0,0,0,0
84525,1543,0,0,4,10,118,1351,1,0,0,0
84526,4485,1546,188,2427,39,0,0,0,0,0,0
84528,2319,267,81,1434,435,2,0,0,0,0,0
84529,550,125,172,204,6,0,0,0,0,0,0
84530,995,21,306,428,229,7,2,0,0,0,0
84531,29,0,0,0,0,2,27,0,0,0,0
84532,7474,232,116,112,143,2882,3925,3,0,0,0
84533,1695,2,10,229,222,495,567,24,0,0,0
84534,83,0,0,0,0,17,66,0,0,0,0
84535,3510,29,2652,631,80,5,0,0,0,0,0
84536,21,0,0,0,0,18,2,0,0,0,0
84537,1424,296,76,1015,22,0,0,0,0,0,0
84539,732,149,77,29,5,0,0,0,0,0,0
84540,580,35,48,117,59,213,88,0,0,0,0
84542,1424,91,149,50,979,2,0,0,0,0,0
84601,9606,0,0,0,975,8629,2,0,0,0,0
84602,1,0,0,0,1,0,0,0,0,0,0
84604,11983,64,456,472,8525,2349,0,0,0,0,0
84606,6754,0,3,5,1313,5431,0,0,0,0,0
84620,25,4,6,12,1,0,0,0,0,0,0
84621,39,0,0,8,29,0,0,0,0,0,0
84622,317,0,0,67,206,0,0,0,0,0,0
84623,148,0,0,100,43,0,0,0,0,0,0
84624,6023,0,0,0,42,4335,1596,0,0,0,0
84626,1201,0,115,110,142,697,2,0,0,0,0
84627,1357,19,71,1063,203,0,0,0,0,0,0
84628,2907,0,1591,834,180,3,0,0,0,0,0
84629,4446,905,1322,1113,22,0,0,0,0,0,0
84630,238,39,21,14,79,1,0,0,0,0,0
84631,3097,5,0,22,1004,1587,175,0,0,0,0
84632,215,92,65,27,3,0,0,0,0,0,0
84633,891,0,0,0,93,778,3,0,0,0,0
84634,670,0,4,108,447,5,0,0,0,0,0
84635,1132,0,0,6,48,579,436,0,0,0,0
84636,1135,0,0,10,250,653,104,0,0,0,0
84637,1606,1,11,38,418,984,59,0,0,0,0
84638,564,0,2,18,96,363,0,0,0,0,0
84639,2426,56,81,197,1231,724,0,0,0,0,0
84640,675,0,0,0,14,578,18,0,0,0,0
84642,548,34,10,398,101,0,0,0,0,0,0
84643,282,0,11,228,39,0,0,0,0,0,0
84644,719,1,0,3,67,551,41,0,0,0,0
84645,1735,18,7,24,1412,144,0,0,0,0,0
84646,150,0,2,100,44,0,0,0,0,0,0
84647,2518,1871,334,304,0,0,0,0,0,0,0
84648,4706,37,99,242,3817,308,0,0,0,0,0
84649,1107,1,9,6,494,508,42,0,0,0,0
84651,10863,36,27,527,9015,1207,0,0,0,0,0
84652,117,0,9,52,53,0,0,0,0,0,0
84653,5782,0,168,520,3765,1329,0,0,0,0,0
84654,1580,1026,186,92,45,1,0,0,0,0,0
84655,6682,1,3,32,6062,563,0,0,0,0,0
84656,837,0,1,53,562,46,0,0,0,0,0
84657,21,1,13,2,2,0,0,0,0,0,0
84660,19772,866,277,311,11224,6774,4,0,0,0,0
84662,509,52,194,230,32,0,0,0,0,0,0
84663,12840,24,144,405,5685,6368,0,0,0,0,0
84664,5115,0,0,1,4435,679,0,0,0,0,0
84665,231,0,3,194,34,0,0,0,0,0,0
84667,68,0,2,21,28,0,0,0,0,0,0
84701,350,190,68,22,8,0,0,0,0,0,0
84710,1573,1163,345,0,0,0,0,0,0,0,0
84711,1,0,0,0,1,0,0,0,0,0,0
84712,943,326,502,57,0,0,0,0,0,0,0
84713,4300,635,234,3243,6,0,0,0,0,0,0
84714,10397,5,133,230,9617,330,0,0,0,0,0
84715,774,162,610,0,0,0,0,0,0,0,0
84716,1125,272,226,304,64,0,0,0,0,0,0
84718,288,0,8,251,29,0,0,0,0,0,0
84719,2739,2674,0,0,0,0,0,0,0,0,0
84720,11659,752,199,9033,1293,60,13,0,0,0,0
84721,15545,502,43,10372,4286,279,0,0,0,0,0
84722,703,0,43,231,428,0,0,0,0,0,0
84723,737,0,330,389,0,0,0,0,0,0,0
84724,1138,0,0,74,1064,0,0,0,0,0,0
84725,1719,0,4,633,1058,0,0,0,0,0,0
84726,2045,104,122,583,907,133,0,0,0,0,0
84728,341,0,0,3,134,135,0,0,0,0,0
84729,753,127,269,347,0,0,0,0,0,0,0
84730,3,0,0,1,2,0,0,0,0,0,0
84731,510,0,20,199,157,0,0,0,0,0,0
84732,224,6,200,0,0,0,0,0,0,0,0
84733,227,0,0,1,3,133,82,0,0,0,0
84734,987,66,38,53,146,267,286,1,0,0,0
84735,1924,721,1186,0,0,0,0,0,0,0,0
84736,588,52,131,356,10,0,0,0,0,0,0
84737,14818,0,0,0,131,993,5100,8420,0,0,0
84738,5980,0,0,0,1,0,4026,1941,0,0,0
84739,367,59,13,22,264,0,0,0,0,0,0
84740,441,69,144,201,0,0,0,0,0,0,0
84741,6697,168,319,194,1118,3467,1387,21,0,0,0
84742,695,129,7,392,148,0,0,0,0,0,0
84743,208,0,76,115,0,0,0,0,0,0,0
84744,139,31,76,3,0,0,0,0,0,0,0
84745,2121,0,0,0,0,0,1551,570,0,0,0
84746,968,0,0,0,0,22,777,97,0,0,0
84747,1660,665,916,0,0,0,0,0,0,0,0
84749,571,264,258,14,0,0,0,0,0,0,0
84750,1047,35,88,913,0,0,0,0,0,0,0
84751,2894,1,12,14,972,1821,6,0,0,0,0
84752,1222,0,0,49,994,36,0,0,0,0,0
84753,444,9,111,83,201,0,0,0,0,0,0
84754,67,5,2,13,2,0,0,0,0,0,0
84755,653,0,284,167,189,0,0,0,0,0,0
84756,1491,0,1,43,1409,5,0,0,0,0,0
84757,1252,0,3,173,1071,4,0,0,0,0,0
84758,968,12,38,355,404,0,0,0,0,0,0
84759,5453,2126,3191,37,0,0,0,0,0,0,0
84760,1296,137,214,902,2,0,0,0,0,0,0
84761,3478,175,551,2681,16,0,0,0,0,0,0
84762,6734,6213,403,40,0,0,0,0,0,0,0
84763,387,0,0,0,0,58,329,0,0,0,0
84764,858,643,153,18,2,0,0,0,0,0,0
84765,3828,0,1,2,6,19,1006,2794,0,0,0
84766,187,60,45,50,1,0,0,0,0,0,0
84767,909,1,9,9,12,65,809,0,0,0,0
84770,23187,0,0,0,91,358,5895,16768,0,0,0
84772,185,0,0,185,0,0,0,0,0,0,0
84773,1087,23,890,0,0,0,0,0,0,0,0
84774,1107,0,0,0,0,0,562,538,0,0,0
84775,2139,35,1263,182,326,175,18,0,0,0,0
84776,653,0,374,278,0,0,0,0,0,0,0
84779,2448,1051,306,37,61,43,730,63,0,0,0
84780,16948,0,0,0,0,0,2616,14223,43,0,0
84781,947,5,903,10,2,0,0,0,0,0,0
84782,656,0,0,0,270,385,0,0,0,0,0
84783,545,0,0,1,136,393,1,0,0,0,0
84784,488,0,0,1,363,124,0,0,0,0,0
84790,27076,0,0,0,0,0,229,26833,7,0,0
85003,3157,0,0,0,0,0,0,0,0,3157,0
85004,2282,0,0,0,0,0,0,0,1,2281,0
85006,7098,0,0,0,0,0,0,0,0,7098,0
85007,5442,0,0,0,0,0,0,0,10,5432,0
85008,10937,0,0,0,0,0,0,0,184,10752,0
85009,12230,0,0,0,0,0,0,0,5,12225,0
85012,2676,0,0,0,0,0,0,0,573,2103,0
85013,6677,0,0,0,0,0,0,0,613,6064,0
85014,8432,0,0,0,0,0,0,0,356,8076,0
85015,9526,0,0,0,0,0,0,0,208,9318,0
85016,13065,0,0,0,0,0,0,0,2214,10851,0
85017,7793,0,0,0,0,0,0,0,2,7791,0
85018,14061,0,0,0,0,0,0,0,4395,9661,0
85019,6854,0,0,0,0,0,0,0,2,6852,0
85020,13604,0,0,0,0,0,0,0,3280,10324,0
85021,9837,0,0,0,0,0,0,0,2101,7736,0
85022,16210,0,0,0,0,0,0,0,7076,9134,0
85023,10105,0,0,0,0,0,0,0,1667,8438,0
85024,9556,0,0,0,0,0,0,0,5508,4048,0
85026,14,0,0,0,0,0,0,0,0,14,0
85027,12696,0,0,0,0,0,0,0,1626,11010,0
85028,8438,0,0,0,0,0,0,0,2757,5681,0
85029,12583,0,0,0,0,0,0,0,829,11746,0
85031,6647,0,0,0,0,0,0,0,0,6647,0
85032,21854,0,0,0,0,0,0,0,6728,15126,0
85033,13112,0,0,0,0,0,0,0,5,13107,0
85034,4610,0,0,0,0,0,0,0,6,4604,0
85035,9736,0,0,0,0,0,0,0,5,9731,0
85037,14712,0,0,0,0,0,0,0,228,14483,0
85040,11345,0,0,0,0,0,0,0,4,11341,0
85041,20809,0,0,0,0,0,0,0,2,20807,0
85042,15263,0,0,0,0,0,0,0,20,15238,0
85043,12500,0,0,0,0,0,0,0,23,12469,0
85044,13695,0,0,0,0,0,0,0,703,12992,0
85045,3390,0,0,0,0,0,0,0,0,3390,0
85048,13328,0,0,0,0,0,0,0,433,12895,0
85050,13084,0,0,0,0,0,0,0,11013,2071,0
85051,12035,0,0,0,0,0,0,0,488,11547,0
85053,9090,0,0,0,0,0,0,0,253,8837,0
85054,3070,0,0,0,0,0,0,0,2244,826,0
85083,7907,0,0,0,0,0,0,0,6612,1294,0
85085,11097,0,0,0,0,0,0,0,8167,2929,0
85086,17830,0,0,0,0,0,0,0,17815,10,0
85087,5383,0,0,0,0,0,0,0,5381,0,0
85118,9606,0,0,0,0,0,10,24,7644,1918,0
85119,10953,0,0,0,0,0,0,0,5017,5872,0
85120,10329,0,0,0,0,0,0,0,1308,9021,0
85121,115,0,0,0,0,0,0,0,1,114,0
85122,24587,0,0,0,0,0,0,0,28,24553,0
85123,10135,0,0,0,0,0,0,0,131,9990,0
85128,11530,0,0,0,0,0,0,0,551,10969,0
85131,19710,0,0,0,0,0,0,0,518,19171,0
85132,20253,0,0,0,1,13,35,54,2642,17496,0
85135,484,0,0,0,0,0,0,0,484,0,0
85137,1680,0,0,0,0,3,50,71,1526,16,0
85138,24690,0,0,0,0,0,0,0,31,24658,0
85139,15077,0,0,0,0,0,0,0,82,14992,0
85140,17898,0,0,0,0,0,0,0,264,17630,0
85141,588,0,0,0,0,0,0,0,90,489,0
85142,38826,0,0,0,0,0,0,0,1005,37819,0
85143,16291,0,0,0,0,0,0,0,1805,14486,0
85145,1249,0,0,0,0,0,0,0,1114,133,0
85147,131,0,0,0,0,0,0,0,2,128,0
85172,1032,0,0,0,0,0,0,0,72,959,0
85173,2383,0,0,0,0,10,17,44,2282,5,0
85191,120,0,0,0,0,0,0,0,1,119,0
85192,1531,0,0,0,7,14,59,118,1280,0,0
85193,10896,0,0,0,0,0,0,0,53,10836,0
85194,6420,0,0,0,0,0,0,0,106,6310,0
85201,12493,0,0,0,0,0,0,0,48,12445,0
85202,10871,0,0,0,0,0,0,0,202,10669,0
85203,10298,0,0,0,0,0,0,0,25,10273,0
85204,16073,0,0,0,0,0,0,0,1,16072,0
85205,17569,0,0,0,0,0,0,0,631,16938,0
85206,14643,0,0,0,0,0,0,0,96,14547,0
85207,19661,0,0,0,0,0,0,0,6288,13372,0
85208,15328,0,0,0,0,0,0,0,1256,14072,0
85209,20296,0,0,0,0,0,0,0,40,20256,0
85210,10189,0,0,0,0,0,0,0,7,10182,0
85212,22346,0,0,0,0,0,0,0,1,22342,0
85213,10584,0,0,0,0,0,0,0,9,10574,0
85215,9825,0,0,0,0,0,0,0,3482,6343,0
85224,14873,0,0,0,0,0,0,0,78,14794,0
85225,23431,0,0,0,0,0,0,0,46,23385,0
85226,14282,0,0,0,0,0,0,0,6,14276,0
85233,14952,0,0,0,0,0,0,0,353,14599,0
85234,17584,0,0,0,0,0,0,0,46,17537,0
85236,51,0,0,0,0,0,0,0,0,51,0
85248,18608,0,0,0,0,0,0,0,477,18130,0
85249,19441,0,0,0,0,0,0,0,65,19374,0
85250,9222,0,0,0,0,0,0,0,4079,5143,0
85251,16762,0,0,0,0,0,0,0,7677,9085,0
85253,9667,0,0,0,0,0,0,0,5666,3995,0
85254,18338,0,0,0,0,0,0,0,15464,2874,0
85255,23119,0,0,0,0,0,0,33,22766,313,0
85256,9,0,0,0,0,0,0,0,0,9,0
85257,10868,0,0,0,0,0,0,0,417,10451,0
85258,13516,0,0,0,0,0,0,0,8255,5261,0
85259,10374,0,0,0,0,0,0,2,6349,4022,0
85260,16300,0,0,0,0,0,0,0,12077,4223,0
85262,13215,0,0,0,0,24,357,4537,8294,0,0
85263,4368,0,0,0,0,3,4,0,3337,1024,0
85264,475,0,0,0,1,1,56,8,227,181,0
85266,8105,0,0,0,0,0,0,29,8076,0,0
85268,15130,0,0,0,0,0,0,1,14467,662,0
85281,13923,0,0,0,0,0,0,0,373,13542,0
85282,14937,0,0,0,0,0,0,0,3,14934,0
85283,13436,0,0,0,0,0,0,0,182,13254,0
85284,7364,0,0,0,0,0,0,0,3,7361,0
85286,16709,0,0,0,0,0,0,0,46,16663,0
85295,18124,0,0,0,0,0,0,0,5,18119,0
85296,18012,0,0,0,0,0,0,0,9,18001,0
85297,13855,0,0,0,0,0,0,0,24,13830,0
85298,17557,0,0,0,0,0,0,0,548,17009,0
85301,12867,0,0,0,0,0,0,0,59,12808,0
85302,11712,0,0,0,0,0,0,0,193,11519,0
85303,9773,0,0,0,0,0,0,0,6,9767,0
85304,9145,0,0,0,0,0,0,0,144,9001,0
85305,5210,0,0,0,0,0,0,0,128,5082,0
85306,8182,0,0,0,0,0,0,0,340,7842,0
85307,4308,0,0,0,0,0,0,0,15,4288,0
85308,23598,0,0,0,0,0,0,0,6818,16780,0
85309,24,0,0,0,0,0,0,0,0,24,0
85310,7828,0,0,0,0,0,0,0,4768,3060,0
85320,1312,0,0,0,0,0,0,0,1301,10,0
85321,3249,0,0,0,0,0,0,0,106,3092,46
85322,1328,0,0,0,0,0,0,0,1,1219,85
85323,13645,0,0,0,0,0,0,0,124,13258,8
85324,2138,0,0,0,2,9,17,28,2075,1,0
85325,1789,0,0,0,0,0,0,0,18,1762,6
85326,34423,0,0,0,0,0,0,0,386,33868,141
85328,588,0,0,0,0,0,0,0,2,198,383
85329,796,0,0,0,0,0,0,0,0,796,0
85331,17037,0,0,0,0,3,125,235,16669,2,0
85332,2368,0,0,0,8,18,180,1952,162,0,0
85333,6156,0,0,0,0,0,0,0,1,120,6025
85334,503,0,0,0,0,0,0,0,1,163,338
85335,12086,0,0,0,0,0,0,0,40,12046,0
85336,2156,0,0,0,0,0,0,0,0,2153,0
85337,2587,0,0,0,0,0,0,0,0,1406,1178
85338,28304,0,0,0,0,0,0,0,101,28146,49
85339,20641,0,0,0,0,0,0,1,350,19917,22
85340,17344,0,0,0,0,0,0,0,35,17307,0
85341,15,0,0,0,0,0,0,0,0,14,0
85342,2327,0,0,3,11,3,48,86,2128,41,0
85343,217,0,0,0,0,0,0,0,15,201,0
85344,5020,0,0,0,0,0,0,0,22,3476,1513
85345,19306,0,0,0,0,0,0,0,116,19190,0
